id,neighborhood,radius,mean_neighbor_count,median_neighbor_count,n_residues
ADI-45428,CENTROID,5.0,2.566666666666667,2.0,240
ADI-45428,CENTROID,6.0,4.566666666666666,5.0,240
ADI-45428,CENTROID,7.5,8.4,8.0,240
ADI-45428,CENTROID,8.0,9.883333333333333,10.0,240
ADI-45428,CENTROID,10.0,17.716666666666665,17.0,240
ADI-45428,CLOSEST_SC,4.0,3.183333333333333,3.0,240
ADI-45428,CLOSEST_SC,5.0,5.691666666666666,5.0,240
ADI-45428,CLOSEST_SC,6.0,8.533333333333333,8.0,240
ADI-45428,CLOSEST_SC,7.5,13.475,13.0,240
ADI-45428,CLOSEST_SC,8.0,15.641666666666667,15.0,240
ADI-45428,CLOSEST_SC,10.0,25.541666666666668,25.0,240
ADI-45429,CENTROID,4.0,1.206896551724138,1.0,232
ADI-45429,CENTROID,5.0,2.586206896551724,2.0,232
ADI-45429,CENTROID,6.0,4.706896551724138,5.0,232
ADI-45429,CENTROID,7.5,8.474137931034482,9.0,232
ADI-45429,CENTROID,8.0,9.706896551724139,10.0,232
ADI-45429,CENTROID,10.0,17.74137931034483,17.0,232
ADI-45429,CLOSEST_SC,4.0,3.353448275862069,3.0,232
ADI-45429,CLOSEST_SC,5.0,5.775862068965517,5.0,232
ADI-45429,CLOSEST_SC,6.0,8.620689655172415,8.0,232
ADI-45429,CLOSEST_SC,7.5,13.689655172413794,13.0,232
ADI-45429,CLOSEST_SC,8.0,15.689655172413794,14.5,232
ADI-45429,CLOSEST_SC,10.0,25.50862068965517,24.0,232
ADI-45430,CENTROID,4.0,1.1794871794871795,1.0,234
ADI-45430,CENTROID,5.0,2.4786324786324787,2.0,234
ADI-45430,CENTROID,6.0,4.735042735042735,5.0,234
ADI-45430,CENTROID,7.5,8.23076923076923,8.0,234
ADI-45430,CENTROID,8.0,9.777777777777779,10.0,234
ADI-45430,CENTROID,10.0,17.623931623931625,17.0,234
ADI-45430,CLOSEST_SC,4.0,3.3846153846153846,3.0,234
ADI-45430,CLOSEST_SC,5.0,5.786324786324786,5.0,234
ADI-45430,CLOSEST_SC,6.0,8.649572649572649,8.0,234
ADI-45430,CLOSEST_SC,7.5,13.683760683760683,13.0,234
ADI-45430,CLOSEST_SC,8.0,15.760683760683762,15.0,234
ADI-45430,CLOSEST_SC,10.0,25.743589743589745,25.0,234
ADI-45433,CENTROID,4.0,1.1538461538461537,1.0,234
ADI-45433,CENTROID,5.0,2.572649572649573,2.0,234
ADI-45433,CENTROID,6.0,4.735042735042735,5.0,234
ADI-45433,CENTROID,7.5,8.324786324786325,8.0,234
ADI-45433,CENTROID,8.0,9.683760683760683,9.5,234
ADI-45433,CENTROID,10.0,17.683760683760685,17.0,234
ADI-45433,CLOSEST_SC,4.0,3.427350427350427,3.0,234
ADI-45433,CLOSEST_SC,5.0,5.871794871794871,5.0,234
ADI-45433,CLOSEST_SC,6.0,8.623931623931623,8.0,234
ADI-45433,CLOSEST_SC,7.5,13.649572649572649,12.0,234
ADI-45433,CLOSEST_SC,8.0,15.717948717948717,14.0,234
ADI-45433,CLOSEST_SC,10.0,25.71794871794872,25.0,234
ADI-45435,CENTROID,4.0,1.1757322175732217,1.0,239
ADI-45435,CENTROID,5.0,2.514644351464435,2.0,239
ADI-45435,CENTROID,6.0,4.640167364016737,5.0,239
ADI-45435,CENTROID,7.5,8.112970711297072,8.0,239
ADI-45435,CENTROID,8.0,9.518828451882845,9.0,239
ADI-45435,CENTROID,10.0,17.443514644351463,17.0,239
ADI-45435,CLOSEST_SC,4.0,3.3849372384937237,3.0,239
ADI-45435,CLOSEST_SC,5.0,5.7782426778242675,5.0,239
ADI-45435,CLOSEST_SC,6.0,8.640167364016737,8.0,239
ADI-45435,CLOSEST_SC,7.5,13.711297071129707,13.0,239
ADI-45435,CLOSEST_SC,8.0,15.878661087866108,15.0,239
ADI-45435,CLOSEST_SC,10.0,25.694560669456067,24.0,239
ADI-45438,CENTROID,4.0,1.1385281385281385,1.0,231
ADI-45438,CENTROID,5.0,2.4891774891774894,2.0,231
ADI-45438,CENTROID,6.0,4.584415584415584,4.0,231
ADI-45438,CENTROID,7.5,8.324675324675324,8.0,231
ADI-45438,CENTROID,8.0,9.70995670995671,9.0,231
ADI-45438,CENTROID,10.0,17.753246753246753,17.0,231
ADI-45438,CLOSEST_SC,4.0,3.0432900432900434,3.0,231
ADI-45438,CLOSEST_SC,5.0,5.7186147186147185,5.0,231
ADI-45438,CLOSEST_SC,6.0,8.541125541125542,8.0,231
ADI-45438,CLOSEST_SC,7.5,13.493506493506494,13.0,231
ADI-45438,CLOSEST_SC,8.0,15.554112554112555,15.0,231
ADI-45438,CLOSEST_SC,10.0,25.207792207792206,24.0,231
ADI-45439,CENTROID,4.0,1.219298245614035,1.0,228
ADI-45439,CENTROID,5.0,2.6052631578947367,3.0,228
ADI-45439,CENTROID,6.0,4.605263157894737,4.5,228
ADI-45439,CENTROID,7.5,8.219298245614034,8.0,228
ADI-45439,CENTROID,8.0,9.614035087719298,9.0,228
ADI-45439,CENTROID,10.0,17.82456140350877,17.0,228
ADI-45439,CLOSEST_SC,4.0,3.280701754385965,3.0,228
ADI-45439,CLOSEST_SC,5.0,5.824561403508772,5.0,228
ADI-45439,CLOSEST_SC,6.0,8.657894736842104,8.0,228
ADI-45439,CLOSEST_SC,7.5,13.508771929824562,13.0,228
ADI-45439,CLOSEST_SC,8.0,15.666666666666666,15.0,228
ADI-45439,CLOSEST_SC,10.0,25.710526315789473,24.5,228
ADI-45440,CENTROID,4.0,1.2347826086956522,1.0,230
ADI-45440,CENTROID,5.0,2.4869565217391303,2.0,230
ADI-45440,CENTROID,6.0,4.947826086956522,5.0,230
ADI-45440,CENTROID,7.5,8.365217391304348,8.0,230
ADI-45440,CENTROID,8.0,9.669565217391304,10.0,230
ADI-45440,CENTROID,10.0,17.83478260869565,17.0,230
ADI-45440,CLOSEST_SC,4.0,3.2956521739130435,3.0,230
ADI-45440,CLOSEST_SC,5.0,5.886956521739131,5.0,230
ADI-45440,CLOSEST_SC,6.0,8.617391304347827,8.0,230
ADI-45440,CLOSEST_SC,7.5,13.582608695652175,13.0,230
ADI-45440,CLOSEST_SC,8.0,15.634782608695652,15.0,230
ADI-45440,CLOSEST_SC,10.0,25.608695652173914,25.5,230
ADI-45442,CENTROID,4.0,1.182608695652174,1.0,230
ADI-45442,CENTROID,5.0,2.617391304347826,3.0,230
ADI-45442,CENTROID,6.0,4.808695652173913,5.0,230
ADI-45442,CENTROID,7.5,8.443478260869565,8.0,230
ADI-45442,CENTROID,8.0,9.834782608695653,10.0,230
ADI-45442,CENTROID,10.0,17.895652173913042,17.5,230
ADI-45442,CLOSEST_SC,4.0,3.3304347826086955,3.0,230
ADI-45442,CLOSEST_SC,5.0,5.756521739130434,5.0,230
ADI-45442,CLOSEST_SC,6.0,8.660869565217391,8.0,230
ADI-45442,CLOSEST_SC,7.5,13.617391304347827,13.0,230
ADI-45442,CLOSEST_SC,8.0,15.765217391304347,14.0,230
ADI-45442,CLOSEST_SC,10.0,25.617391304347827,25.0,230
ADI-45447,CENTROID,4.0,1.1397379912663756,1.0,229
ADI-45447,CENTROID,5.0,2.606986899563319,3.0,229
ADI-45447,CENTROID,6.0,4.729257641921397,5.0,229
ADI-45447,CENTROID,7.5,8.31004366812227,8.0,229
ADI-45447,CENTROID,8.0,9.611353711790393,9.0,229
ADI-45447,CENTROID,10.0,17.733624454148472,18.0,229
ADI-45447,CLOSEST_SC,4.0,3.3580786026200875,3.0,229
ADI-45447,CLOSEST_SC,5.0,5.829694323144105,5.0,229
ADI-45447,CLOSEST_SC,6.0,8.781659388646288,8.0,229
ADI-45447,CLOSEST_SC,7.5,13.79475982532751,13.0,229
ADI-45447,CLOSEST_SC,8.0,15.847161572052402,15.0,229
ADI-45447,CLOSEST_SC,10.0,25.62008733624454,24.0,229
ADI-45448,CENTROID,4.0,1.173160173160173,1.0,231
ADI-45448,CENTROID,5.0,2.4545454545454546,2.0,231
ADI-45448,CENTROID,6.0,4.515151515151516,4.0,231
ADI-45448,CENTROID,7.5,8.238095238095237,8.0,231
ADI-45448,CENTROID,8.0,9.675324675324676,9.0,231
ADI-45448,CENTROID,10.0,17.614718614718615,17.0,231
ADI-45448,CLOSEST_SC,4.0,3.4415584415584415,3.0,231
ADI-45448,CLOSEST_SC,5.0,5.70995670995671,5.0,231
ADI-45448,CLOSEST_SC,6.0,8.67965367965368,8.0,231
ADI-45448,CLOSEST_SC,7.5,13.64935064935065,13.0,231
ADI-45448,CLOSEST_SC,8.0,15.848484848484848,15.0,231
ADI-45448,CLOSEST_SC,10.0,25.675324675324674,25.0,231
ADI-45450,CENTROID,4.0,1.1578947368421053,1.0,228
ADI-45450,CENTROID,5.0,2.491228070175439,2.0,228
ADI-45450,CENTROID,6.0,4.666666666666667,5.0,228
ADI-45450,CENTROID,7.5,8.37719298245614,8.0,228
ADI-45450,CENTROID,8.0,9.692982456140351,10.0,228
ADI-45450,CENTROID,10.0,17.605263157894736,17.0,228
ADI-45450,CLOSEST_SC,4.0,3.245614035087719,3.0,228
ADI-45450,CLOSEST_SC,5.0,5.815789473684211,5.0,228
ADI-45450,CLOSEST_SC,6.0,8.719298245614034,8.0,228
ADI-45450,CLOSEST_SC,7.5,13.587719298245615,13.0,228
ADI-45450,CLOSEST_SC,8.0,15.675438596491228,15.0,228
ADI-45450,CLOSEST_SC,10.0,25.49122807017544,24.0,228
ADI-45451,CENTROID,4.0,1.200836820083682,1.0,239
ADI-45451,CENTROID,5.0,2.5564853556485354,2.0,239
ADI-45451,CENTROID,6.0,4.589958158995816,4.0,239
ADI-45451,CENTROID,7.5,8.230125523012552,8.0,239
ADI-45451,CENTROID,8.0,9.627615062761507,9.0,239
ADI-45451,CENTROID,10.0,17.744769874476987,17.0,239
ADI-45451,CLOSEST_SC,4.0,3.418410041841004,3.0,239
ADI-45451,CLOSEST_SC,5.0,5.853556485355648,5.0,239
ADI-45451,CLOSEST_SC,6.0,8.757322175732218,8.0,239
ADI-45451,CLOSEST_SC,7.5,13.610878661087867,13.0,239
ADI-45451,CLOSEST_SC,8.0,15.836820083682008,15.0,239
ADI-45451,CLOSEST_SC,10.0,25.769874476987447,24.0,239
ADI-45452,CENTROID,4.0,1.1850220264317182,1.0,227
ADI-45452,CENTROID,5.0,2.5859030837004404,2.0,227
ADI-45452,CENTROID,6.0,4.700440528634362,5.0,227
ADI-45452,CENTROID,7.5,8.259911894273127,8.0,227
ADI-45452,CENTROID,8.0,9.607929515418503,10.0,227
ADI-45452,CENTROID,10.0,17.475770925110133,17.0,227
ADI-45452,CLOSEST_SC,4.0,3.237885462555066,3.0,227
ADI-45452,CLOSEST_SC,5.0,5.863436123348017,5.0,227
ADI-45452,CLOSEST_SC,6.0,8.77092511013216,8.0,227
ADI-45452,CLOSEST_SC,7.5,13.56387665198238,13.0,227
ADI-45452,CLOSEST_SC,8.0,15.634361233480176,15.0,227
ADI-45452,CLOSEST_SC,10.0,25.502202643171806,24.0,227
ADI-45453,CENTROID,4.0,1.2290748898678414,1.0,227
ADI-45453,CENTROID,5.0,2.4801762114537445,2.0,227
ADI-45453,CENTROID,6.0,4.73568281938326,5.0,227
ADI-45453,CENTROID,7.5,8.286343612334802,8.0,227
ADI-45453,CENTROID,8.0,9.669603524229075,10.0,227
ADI-45453,CENTROID,10.0,17.502202643171806,17.0,227
ADI-45453,CLOSEST_SC,4.0,3.3083700440528636,3.0,227
ADI-45453,CLOSEST_SC,5.0,5.819383259911894,5.0,227
ADI-45453,CLOSEST_SC,6.0,8.709251101321586,8.0,227
ADI-45453,CLOSEST_SC,7.5,13.51101321585903,12.0,227
ADI-45453,CLOSEST_SC,8.0,15.687224669603523,15.0,227
ADI-45453,CLOSEST_SC,10.0,25.431718061674008,24.0,227
ADI-45454,CENTROID,4.0,1.195744680851064,1.0,235
ADI-45454,CENTROID,5.0,2.3957446808510636,2.0,235
ADI-45454,CENTROID,6.0,4.761702127659574,5.0,235
ADI-45454,CENTROID,7.5,8.285106382978723,8.0,235
ADI-45454,CENTROID,8.0,9.697872340425532,10.0,235
ADI-45454,CENTROID,10.0,17.570212765957447,18.0,235
ADI-45454,CLOSEST_SC,4.0,3.442553191489362,3.0,235
ADI-45454,CLOSEST_SC,5.0,5.791489361702127,5.0,235
ADI-45454,CLOSEST_SC,6.0,8.651063829787233,8.0,235
ADI-45454,CLOSEST_SC,7.5,13.553191489361701,13.0,235
ADI-45454,CLOSEST_SC,8.0,15.808510638297872,15.0,235
ADI-45454,CLOSEST_SC,10.0,25.47659574468085,24.0,235
ADI-45455,CENTROID,4.0,1.1982758620689655,1.0,232
ADI-45455,CENTROID,5.0,2.6293103448275863,3.0,232
ADI-45455,CENTROID,6.0,4.939655172413793,5.0,232
ADI-45455,CENTROID,7.5,8.53448275862069,8.0,232
ADI-45455,CENTROID,8.0,9.913793103448276,10.0,232
ADI-45455,CENTROID,10.0,17.896551724137932,17.0,232
ADI-45455,CLOSEST_SC,4.0,3.3879310344827585,3.0,232
ADI-45455,CLOSEST_SC,5.0,5.931034482758621,5.0,232
ADI-45455,CLOSEST_SC,6.0,8.689655172413794,8.0,232
ADI-45455,CLOSEST_SC,7.5,13.629310344827585,13.0,232
ADI-45455,CLOSEST_SC,8.0,15.637931034482758,15.0,232
ADI-45455,CLOSEST_SC,10.0,25.71551724137931,23.5,232
ADI-45456,CENTROID,4.0,1.2,1.0,230
ADI-45456,CENTROID,5.0,2.5304347826086957,2.0,230
ADI-45456,CENTROID,6.0,4.782608695652174,5.0,230
ADI-45456,CENTROID,7.5,8.373913043478261,8.0,230
ADI-45456,CENTROID,8.0,9.782608695652174,10.0,230
ADI-45456,CENTROID,10.0,17.782608695652176,17.0,230
ADI-45456,CLOSEST_SC,4.0,3.4956521739130433,3.0,230
ADI-45456,CLOSEST_SC,5.0,5.939130434782609,5.0,230
ADI-45456,CLOSEST_SC,6.0,8.765217391304347,8.0,230
ADI-45456,CLOSEST_SC,7.5,13.669565217391304,13.0,230
ADI-45456,CLOSEST_SC,8.0,15.843478260869565,15.0,230
ADI-45456,CLOSEST_SC,10.0,26.295652173913044,25.0,230
ADI-45459,CENTROID,4.0,1.2017543859649122,1.0,228
ADI-45459,CENTROID,5.0,2.5701754385964914,2.0,228
ADI-45459,CENTROID,6.0,4.684210526315789,5.0,228
ADI-45459,CENTROID,7.5,8.37719298245614,8.0,228
ADI-45459,CENTROID,8.0,9.728070175438596,10.0,228
ADI-45459,CENTROID,10.0,17.666666666666668,17.0,228
ADI-45459,CLOSEST_SC,4.0,3.4210526315789473,3.0,228
ADI-45459,CLOSEST_SC,5.0,5.692982456140351,5.0,228
ADI-45459,CLOSEST_SC,6.0,8.587719298245615,8.0,228
ADI-45459,CLOSEST_SC,7.5,13.447368421052632,13.0,228
ADI-45459,CLOSEST_SC,8.0,15.605263157894736,15.0,228
ADI-45459,CLOSEST_SC,10.0,25.5,24.0,228
ADI-45460,CENTROID,4.0,1.2660944206008584,1.0,233
ADI-45460,CENTROID,5.0,2.5622317596566524,2.0,233
ADI-45460,CENTROID,6.0,4.888412017167382,5.0,233
ADI-45460,CENTROID,7.5,8.699570815450643,9.0,233
ADI-45460,CENTROID,8.0,9.952789699570815,10.0,233
ADI-45460,CENTROID,10.0,18.141630901287552,18.0,233
ADI-45460,CLOSEST_SC,4.0,3.3776824034334765,3.0,233
ADI-45460,CLOSEST_SC,5.0,5.781115879828326,5.0,233
ADI-45460,CLOSEST_SC,6.0,8.699570815450643,8.0,233
ADI-45460,CLOSEST_SC,7.5,13.695278969957082,13.0,233
ADI-45460,CLOSEST_SC,8.0,15.772532188841202,15.0,233
ADI-45460,CLOSEST_SC,10.0,25.84978540772532,25.0,233
ADI-45461,CENTROID,4.0,1.1338912133891212,1.0,239
ADI-45461,CENTROID,5.0,2.4393305439330546,2.0,239
ADI-45461,CENTROID,6.0,4.656903765690377,5.0,239
ADI-45461,CENTROID,7.5,8.205020920502092,8.0,239
ADI-45461,CENTROID,8.0,9.635983263598327,9.0,239
ADI-45461,CENTROID,10.0,17.343096234309623,17.0,239
ADI-45461,CLOSEST_SC,4.0,3.426778242677824,3.0,239
ADI-45461,CLOSEST_SC,5.0,5.7866108786610875,5.0,239
ADI-45461,CLOSEST_SC,6.0,8.765690376569038,8.0,239
ADI-45461,CLOSEST_SC,7.5,13.661087866108787,13.0,239
ADI-45461,CLOSEST_SC,8.0,15.719665271966527,15.0,239
ADI-45461,CLOSEST_SC,10.0,25.769874476987447,24.0,239
ADI-45463,CENTROID,4.0,1.251082251082251,1.0,231
ADI-45463,CENTROID,5.0,2.6277056277056277,3.0,231
ADI-45463,CENTROID,6.0,4.922077922077922,5.0,231
ADI-45463,CENTROID,7.5,8.558441558441558,8.0,231
ADI-45463,CENTROID,8.0,10.108225108225108,10.0,231
ADI-45463,CENTROID,10.0,18.203463203463205,18.0,231
ADI-45463,CLOSEST_SC,4.0,3.3722943722943723,3.0,231
ADI-45463,CLOSEST_SC,5.0,5.874458874458875,5.0,231
ADI-45463,CLOSEST_SC,6.0,8.731601731601732,8.0,231
ADI-45463,CLOSEST_SC,7.5,13.83982683982684,14.0,231
ADI-45463,CLOSEST_SC,8.0,15.865800865800866,15.0,231
ADI-45463,CLOSEST_SC,10.0,25.744588744588743,25.0,231
ADI-45464,CENTROID,4.0,1.158590308370044,1.0,227
ADI-45464,CENTROID,5.0,2.5770925110132157,2.0,227
ADI-45464,CENTROID,6.0,4.73568281938326,5.0,227
ADI-45464,CENTROID,7.5,8.365638766519824,8.0,227
ADI-45464,CENTROID,8.0,9.889867841409691,10.0,227
ADI-45464,CENTROID,10.0,17.634361233480178,17.0,227
ADI-45464,CLOSEST_SC,4.0,3.317180616740088,3.0,227
ADI-45464,CLOSEST_SC,5.0,5.8370044052863435,5.0,227
ADI-45464,CLOSEST_SC,6.0,8.788546255506608,8.0,227
ADI-45464,CLOSEST_SC,7.5,13.634361233480176,13.0,227
ADI-45464,CLOSEST_SC,8.0,15.766519823788546,15.0,227
ADI-45464,CLOSEST_SC,10.0,25.863436123348016,24.0,227
ADI-45465,CENTROID,4.0,1.2,1.0,230
ADI-45465,CENTROID,5.0,2.4782608695652173,2.0,230
ADI-45465,CENTROID,6.0,4.782608695652174,5.0,230
ADI-45465,CENTROID,7.5,8.243478260869566,8.0,230
ADI-45465,CENTROID,8.0,9.556521739130435,10.0,230
ADI-45465,CENTROID,10.0,17.878260869565217,17.0,230
ADI-45465,CLOSEST_SC,4.0,3.2782608695652176,3.0,230
ADI-45465,CLOSEST_SC,5.0,5.7043478260869565,5.0,230
ADI-45465,CLOSEST_SC,6.0,8.486956521739131,8.0,230
ADI-45465,CLOSEST_SC,7.5,13.547826086956523,13.0,230
ADI-45465,CLOSEST_SC,8.0,15.652173913043478,15.0,230
ADI-45465,CLOSEST_SC,10.0,25.443478260869565,24.0,230
ADI-45469,CENTROID,4.0,1.1787234042553192,1.0,235
ADI-45469,CENTROID,5.0,2.4468085106382977,2.0,235
ADI-45469,CENTROID,6.0,4.506382978723404,5.0,235
ADI-45469,CENTROID,7.5,8.412765957446808,8.0,235
ADI-45469,CENTROID,8.0,9.825531914893617,10.0,235
ADI-45469,CENTROID,10.0,17.842553191489362,17.0,235
ADI-45469,CLOSEST_SC,4.0,3.195744680851064,3.0,235
ADI-45469,CLOSEST_SC,5.0,5.587234042553192,5.0,235
ADI-45469,CLOSEST_SC,6.0,8.506382978723405,8.0,235
ADI-45469,CLOSEST_SC,7.5,13.476595744680852,13.0,235
ADI-45469,CLOSEST_SC,8.0,15.663829787234043,15.0,235
ADI-45469,CLOSEST_SC,10.0,25.323404255319147,24.0,235
ADI-45470,CENTROID,4.0,1.182608695652174,1.0,230
ADI-45470,CENTROID,5.0,2.4782608695652173,2.0,230
ADI-45470,CENTROID,6.0,4.6173913043478265,5.0,230
ADI-45470,CENTROID,7.5,8.478260869565217,8.0,230
ADI-45470,CENTROID,8.0,9.8,10.0,230
ADI-45470,CENTROID,10.0,17.85217391304348,17.0,230
ADI-45470,CLOSEST_SC,4.0,3.2869565217391306,3.0,230
ADI-45470,CLOSEST_SC,5.0,5.591304347826087,5.0,230
ADI-45470,CLOSEST_SC,6.0,8.634782608695652,8.0,230
ADI-45470,CLOSEST_SC,7.5,13.452173913043477,13.0,230
ADI-45470,CLOSEST_SC,8.0,15.617391304347827,15.0,230
ADI-45470,CLOSEST_SC,10.0,25.408695652173915,24.0,230
ADI-45472,CENTROID,4.0,1.2869565217391303,1.0,230
ADI-45472,CENTROID,5.0,2.5304347826086957,2.0,230
ADI-45472,CENTROID,6.0,4.791304347826087,5.0,230
ADI-45472,CENTROID,7.5,8.547826086956523,8.0,230
ADI-45472,CENTROID,8.0,10.017391304347827,10.0,230
ADI-45472,CENTROID,10.0,18.095652173913045,18.0,230
ADI-45472,CLOSEST_SC,4.0,3.4434782608695653,3.0,230
ADI-45472,CLOSEST_SC,5.0,5.791304347826087,5.0,230
ADI-45472,CLOSEST_SC,6.0,8.660869565217391,8.0,230
ADI-45472,CLOSEST_SC,7.5,13.678260869565218,13.0,230
ADI-45472,CLOSEST_SC,8.0,15.8,15.0,230
ADI-45472,CLOSEST_SC,10.0,26.034782608695654,25.0,230
ADI-45476,CENTROID,4.0,1.208695652173913,1.0,230
ADI-45476,CENTROID,5.0,2.5217391304347827,2.0,230
ADI-45476,CENTROID,6.0,4.991304347826087,5.0,230
ADI-45476,CENTROID,7.5,8.626086956521739,9.0,230
ADI-45476,CENTROID,8.0,9.991304347826087,10.0,230
ADI-45476,CENTROID,10.0,17.965217391304346,17.0,230
ADI-45476,CLOSEST_SC,4.0,3.382608695652174,3.0,230
ADI-45476,CLOSEST_SC,5.0,5.756521739130434,5.0,230
ADI-45476,CLOSEST_SC,6.0,8.660869565217391,8.0,230
ADI-45476,CLOSEST_SC,7.5,13.652173913043478,13.0,230
ADI-45476,CLOSEST_SC,8.0,15.747826086956522,15.0,230
ADI-45476,CLOSEST_SC,10.0,25.695652173913043,25.0,230
ADI-45477,CENTROID,4.0,1.1617021276595745,1.0,235
ADI-45477,CENTROID,5.0,2.6,2.0,235
ADI-45477,CENTROID,6.0,4.659574468085107,5.0,235
ADI-45477,CENTROID,7.5,8.38723404255319,8.0,235
ADI-45477,CENTROID,8.0,9.817021276595744,10.0,235
ADI-45477,CENTROID,10.0,17.80851063829787,17.0,235
ADI-45477,CLOSEST_SC,4.0,3.4170212765957446,3.0,235
ADI-45477,CLOSEST_SC,5.0,5.782978723404256,5.0,235
ADI-45477,CLOSEST_SC,6.0,8.685106382978724,8.0,235
ADI-45477,CLOSEST_SC,7.5,13.65531914893617,13.0,235
ADI-45477,CLOSEST_SC,8.0,15.774468085106383,15.0,235
ADI-45477,CLOSEST_SC,10.0,25.791489361702126,24.0,235
ADI-45479,CENTROID,4.0,1.2077922077922079,1.0,231
ADI-45479,CENTROID,5.0,2.5584415584415585,2.0,231
ADI-45479,CENTROID,6.0,4.748917748917749,5.0,231
ADI-45479,CENTROID,7.5,8.575757575757576,8.0,231
ADI-45479,CENTROID,8.0,9.987012987012987,10.0,231
ADI-45479,CENTROID,10.0,17.874458874458874,18.0,231
ADI-45479,CLOSEST_SC,4.0,3.3636363636363638,3.0,231
ADI-45479,CLOSEST_SC,5.0,5.883116883116883,5.0,231
ADI-45479,CLOSEST_SC,6.0,8.8008658008658,8.0,231
ADI-45479,CLOSEST_SC,7.5,13.614718614718615,12.0,231
ADI-45479,CLOSEST_SC,8.0,15.796536796536797,15.0,231
ADI-45479,CLOSEST_SC,10.0,25.813852813852815,25.0,231
ADI-45480,CENTROID,4.0,1.165938864628821,1.0,229
ADI-45480,CENTROID,5.0,2.493449781659389,2.0,229
ADI-45480,CENTROID,6.0,4.764192139737991,5.0,229
ADI-45480,CENTROID,7.5,8.222707423580786,8.0,229
ADI-45480,CENTROID,8.0,9.672489082969433,9.0,229
ADI-45480,CENTROID,10.0,17.56768558951965,17.0,229
ADI-45480,CLOSEST_SC,4.0,3.3668122270742358,3.0,229
ADI-45480,CLOSEST_SC,5.0,5.74235807860262,5.0,229
ADI-45480,CLOSEST_SC,6.0,8.59825327510917,8.0,229
ADI-45480,CLOSEST_SC,7.5,13.646288209606986,13.0,229
ADI-45480,CLOSEST_SC,8.0,15.803493449781659,15.0,229
ADI-45480,CLOSEST_SC,10.0,25.637554585152838,24.0,229
ADI-45481,CENTROID,4.0,1.1592920353982301,1.0,226
ADI-45481,CENTROID,5.0,2.504424778761062,2.0,226
ADI-45481,CENTROID,6.0,4.725663716814159,5.0,226
ADI-45481,CENTROID,7.5,8.36283185840708,8.0,226
ADI-45481,CENTROID,8.0,9.893805309734514,10.0,226
ADI-45481,CENTROID,10.0,17.787610619469028,17.0,226
ADI-45481,CLOSEST_SC,4.0,3.4070796460176993,3.0,226
ADI-45481,CLOSEST_SC,5.0,5.752212389380531,5.0,226
ADI-45481,CLOSEST_SC,6.0,8.619469026548673,8.0,226
ADI-45481,CLOSEST_SC,7.5,13.663716814159292,13.0,226
ADI-45481,CLOSEST_SC,8.0,15.610619469026549,15.0,226
ADI-45481,CLOSEST_SC,10.0,25.75221238938053,25.0,226
ADI-45485,CENTROID,4.0,1.1696428571428572,1.0,224
ADI-45485,CENTROID,5.0,2.5267857142857144,2.0,224
ADI-45485,CENTROID,6.0,4.642857142857143,5.0,224
ADI-45485,CENTROID,7.5,8.473214285714286,8.0,224
ADI-45485,CENTROID,8.0,9.8125,10.0,224
ADI-45485,CENTROID,10.0,17.589285714285715,17.0,224
ADI-45485,CLOSEST_SC,4.0,3.392857142857143,3.0,224
ADI-45485,CLOSEST_SC,5.0,5.607142857142857,5.0,224
ADI-45485,CLOSEST_SC,6.0,8.544642857142858,8.0,224
ADI-45485,CLOSEST_SC,7.5,13.455357142857142,13.0,224
ADI-45485,CLOSEST_SC,8.0,15.544642857142858,15.0,224
ADI-45485,CLOSEST_SC,10.0,25.178571428571427,24.0,224
ADI-45486,CENTROID,4.0,1.1908713692946058,1.0,241
ADI-45486,CENTROID,5.0,2.4688796680497926,2.0,241
ADI-45486,CENTROID,6.0,4.5850622406639,4.0,241
ADI-45486,CENTROID,7.5,8.269709543568466,8.0,241
ADI-45486,CENTROID,8.0,9.58091286307054,10.0,241
ADI-45486,CENTROID,10.0,17.24896265560166,17.0,241
ADI-45486,CLOSEST_SC,4.0,3.4315352697095434,3.0,241
ADI-45486,CLOSEST_SC,5.0,5.863070539419087,5.0,241
ADI-45486,CLOSEST_SC,6.0,8.858921161825727,8.0,241
ADI-45486,CLOSEST_SC,7.5,13.688796680497925,13.0,241
ADI-45486,CLOSEST_SC,8.0,15.846473029045644,15.0,241
ADI-45486,CLOSEST_SC,10.0,25.448132780082986,25.0,241
ADI-45488,CENTROID,4.0,1.1545064377682404,1.0,233
ADI-45488,CENTROID,5.0,2.5450643776824036,2.0,233
ADI-45488,CENTROID,6.0,4.8111587982832615,5.0,233
ADI-45488,CENTROID,7.5,8.381974248927039,8.0,233
ADI-45488,CENTROID,8.0,9.678111587982833,9.0,233
ADI-45488,CENTROID,10.0,17.84978540772532,17.0,233
ADI-45488,CLOSEST_SC,4.0,3.3175965665236054,3.0,233
ADI-45488,CLOSEST_SC,5.0,5.901287553648069,5.0,233
ADI-45488,CLOSEST_SC,6.0,8.819742489270386,8.0,233
ADI-45488,CLOSEST_SC,7.5,13.738197424892704,13.0,233
ADI-45488,CLOSEST_SC,8.0,15.781115879828326,15.0,233
ADI-45488,CLOSEST_SC,10.0,25.901287553648068,24.0,233
ADI-45489,CENTROID,4.0,1.2447257383966244,1.0,237
ADI-45489,CENTROID,5.0,2.4936708860759493,2.0,237
ADI-45489,CENTROID,6.0,4.746835443037975,5.0,237
