experiment_code,experiment_id,family,representation,topology,annotation,notes,cv_primary_mae,cv_shadow_mae,cv_mean_mae,public_mae,private_mae,test_overall_mae,abs_PS,abs_pub_priv,is_factorial_200,is_surfaceish,provenance,candidate_class,cv_pct,test_pct
EXP-H206,TRF_HIC_ABLANG2_PAIRED_REGION_B1_MEAN_V3,TRANSFORMER,ablang2_paired,JOINT,REGION,factorial external diagnosis,0.5604268482349537,0.5367500180844907,0.5485884331597222,0.4734778502664448,0.4763316950856904,0.47490477267606757,0.0236768301504629,0.00285384481924561,True,False,prospective_factorial,other,0.9085545722713865,0.3864306784660767
EXP-H290,TRF_HIC_ESMC600M_REGION_B2_MEAN_V3,TRANSFORMER,esmc600m,REG-SEP,REGION,factorial external diagnosis,0.5244071075062693,0.52277974319458,0.5235934253504246,0.4948066714251482,0.4895558938862365,0.49218128265569233,0.0016273643116893,0.005250777538911733,True,False,prospective_factorial,other,0.45427728613569324,0.7817109144542773
EXP-H187,TRF_HIC_ABLANG1_FULL_B1_MEAN_V3,TRANSFORMER,ablang1,JOINT,FULL,factorial external diagnosis,0.5386881117644133,0.5063478662467298,0.5225179890055716,0.4573448580518182,0.4671465790360061,0.46224571854391217,0.0323402455176835,0.009801720984187912,True,False,prospective_factorial,other,0.43952802359882004,0.17404129793510326
EXP-H247,TRF_HIC_ESM1B_FULL_B1_MEAN_V3,TRANSFORMER,esm1b,JOINT,FULL,factorial external diagnosis,0.5634784555317442,0.5088310207790798,0.536154738155412,0.4740382823237666,0.4552122284689067,0.4646252553963366,0.0546474347526644,0.018826053854859914,True,False,prospective_factorial,other,0.7345132743362832,0.19469026548672566
EXP-H249,TRF_HIC_ESM1B_IMGT_B2_MEAN_V3,TRANSFORMER,esm1b,REG-SEP,IMGT,factorial external diagnosis,0.5989183303927198,0.5005177892991053,0.5497180598459126,0.48038640481454364,0.46927342355987167,0.47482991418720766,0.0984005410936145,0.011112981254671972,True,False,prospective_factorial,other,0.9233038348082596,0.3805309734513274
EXP-H255,TRF_HIC_ESM1B_FULL_C_MEAN_V3,TRANSFORMER,esm1b,XREG,FULL,factorial external diagnosis,0.5294107244044175,0.534069514333466,0.5317401193689417,0.49899252121536813,0.47183762604513296,0.48541507363025055,0.0046587899290484,0.02715489517023517,True,False,prospective_factorial,other,0.6106194690265486,0.6696165191740413
EXP-H263,TRF_HIC_ESM2_FULL_A_MEAN_V3,TRANSFORMER,esm2,SEP,FULL,factorial external diagnosis,0.5154787663589289,0.519656977429802,0.5175678718943655,0.48520382445535526,0.45914490339491104,0.4721743639251331,0.0041782110708731,0.026058921060444218,True,False,prospective_factorial,other,0.34513274336283184,0.3185840707964602
EXP-H270,TRF_HIC_ESM2_REGION_B2_MEAN_V3,TRANSFORMER,esm2,REG-SEP,REGION,factorial external diagnosis,0.5762421809066961,0.5043415497202932,0.5402918653134947,0.5204757455896449,0.4729670376247828,0.49672139160721385,0.0719006311864028,0.04750870796486212,True,False,prospective_factorial,other,0.799410029498525,0.8584070796460177
EXP-H324,TRF_HIC_CURRAB_PAIRED_BASE_B1_MEAN_V3,TRANSFORMER,currab_paired,JOINT,BASE,factorial external diagnosis,0.5449819704220619,0.5138206972192835,0.5294013338206727,0.4720209385436257,0.49732126683364686,0.4846711026886363,0.0311612732027783,0.025300328290021157,True,False,prospective_factorial,other,0.5634218289085545,0.6489675516224189
EXP-H220,TRF_HIC_ABLANG2_UNPAIRED_BASE_A_MEAN_V3,TRANSFORMER,ablang2_unpaired,SEP,BASE,factorial external diagnosis,0.5709747315395026,0.5920056660499102,0.5814901987947064,0.47931334799307374,0.47684781175778224,0.478080579875428,0.0210309345104076,0.002465536235291499,True,False,prospective_factorial,other,0.9970501474926253,0.45722713864306785
EXP-H316,TRF_HIC_CURRAB_UNPAIRED_BASE_D_MEAN_V3,TRANSFORMER,currab_unpaired,FUSE,BASE,factorial external diagnosis,0.5410800908406576,0.5262901584013008,0.5336851246209792,0.46198303778377586,0.4997004316353505,0.4808417347095632,0.0147899324393567,0.03771739385157463,True,False,prospective_factorial,other,0.6430678466076696,0.5457227138643068
EXP-H195,TRF_HIC_ABLANG1_FULL_C_MEAN_V3,TRANSFORMER,ablang1,XREG,FULL,factorial external diagnosis,0.5514376671402542,0.5397041834607537,0.5455709253005039,0.45193723815164455,0.4757678186864029,0.46385252841902375,0.0117334836795005,0.02383058053475834,True,False,prospective_factorial,other,0.8702064896755162,0.18584070796460178
EXP-H222,TRF_HIC_ABLANG2_UNPAIRED_REGION_A_MEAN_V3,TRANSFORMER,ablang2_unpaired,SEP,REGION,factorial external diagnosis,0.5677386102558655,0.5095941490361721,0.5386663796460187,0.4658702559294524,0.46989054870605473,0.4678804023177536,0.0581444612196934,0.004020292776602319,True,False,prospective_factorial,other,0.7728613569321534,0.25073746312684364
EXP-H177,TRF_HIC_ABLINGUA_IMGT_D_MEAN_V3,TRANSFORMER,ablingua,FUSE,IMGT,factorial external diagnosis,0.4963344269269778,0.4995614053702648,0.4979479161486213,0.44543391041696817,0.4913834507318191,0.4684086805743936,0.003226978443287,0.045949540314850934,True,False,prospective_factorial,other,0.1415929203539823,0.25958702064896755
EXP-H188,TRF_HIC_ABLANG1_BASE_B2_MEAN_V3,TRANSFORMER,ablang1,REG-SEP,BASE,factorial external diagnosis,0.5049195471869574,0.5580075319549184,0.531463539570938,0.4836916544407974,0.49220808627281665,0.48794987035680704,0.0530879847679609,0.008516431832019222,True,False,prospective_factorial,other,0.6047197640117994,0.7109144542772862
EXP-H205,TRF_HIC_ABLANG2_PAIRED_IMGT_B1_MEAN_V3,TRANSFORMER,ablang2_paired,JOINT,IMGT,factorial external diagnosis,0.5298435989191502,0.5300082426659855,0.5299259207925678,0.49559706407711823,0.4714314416956017,0.4835142528863599,0.0001646437468352,0.02416562238151654,True,False,prospective_factorial,other,0.5781710914454278,0.6224188790560472
EXP-H192,TRF_HIC_ABLANG1_BASE_C_MEAN_V3,TRANSFORMER,ablang1,XREG,BASE,factorial external diagnosis,0.5442965401543511,0.5548412876835576,0.5495689139189543,0.4820915549949364,0.48268480032461636,0.4823881776597763,0.0105447475292064,0.00059324532967997,True,False,prospective_factorial,other,0.9203539823008849,0.5899705014749262
EXP-H276,TRF_HIC_ESM2_BASE_D_MEAN_V3,TRANSFORMER,esm2,FUSE,BASE,factorial external diagnosis,0.5425186296156894,0.5195469974941678,0.5310328135549286,0.4845267079671224,0.4818560089299709,0.48319135844854666,0.0229716321215216,0.0026706990371515027,True,False,prospective_factorial,other,0.5929203539823009,0.616519174041298
EXP-H233,TRF_HIC_ABLANG2_UNPAIRED_IMGT_C_MEAN_V3,TRANSFORMER,ablang2_unpaired,XREG,IMGT,factorial external diagnosis,0.5548915935092502,0.5179022805955674,0.5363969370524089,0.5185537172482334,0.4980197693624616,0.5082867433053475,0.0369893129136827,0.020533947885771786,True,False,prospective_factorial,other,0.7374631268436578,0.9056047197640118
EXP-H150,TRF_HIC_SCRATCH_REGION_B2_MEAN_V3,TRANSFORMER,scratch,REG-SEP,REGION,factorial external diagnosis,0.5370302850228769,0.5103911598111376,0.5237107224170072,0.4879777616336023,0.4956187557644313,0.4917982586990167,0.0266391252117392,0.007640994130829026,True,False,prospective_factorial,other,0.45722713864306785,0.7787610619469026
EXP-H231,TRF_HIC_ABLANG2_UNPAIRED_FULL_B2_MEAN_V3,TRANSFORMER,ablang2_unpaired,REG-SEP,FULL,factorial external diagnosis,0.5566968338577837,0.5724262684009692,0.5645615511293764,0.44843694587990074,0.463764983848289,0.45610096486409496,0.0157294345431855,0.015328037968388275,True,False,prospective_factorial,C_test_specialist,0.9793510324483776,0.13274336283185842
EXP-H214,TRF_HIC_ABLANG2_PAIRED_REGION_C_MEAN_V3,TRANSFORMER,ablang2_paired,XREG,REGION,factorial external diagnosis,0.5680224844379189,0.5181360017281992,0.5430792430830591,0.43773359077359425,0.458036912800353,0.4478852517869736,0.0498864827097197,0.020303322026758774,True,False,prospective_factorial,C_test_specialist,0.8436578171091446,0.10029498525073746
EXP-H246,TRF_HIC_ESM1B_REGION_B1_MEAN_V3,TRANSFORMER,esm1b,JOINT,REGION,factorial external diagnosis,0.5657461445184401,0.5274001254799925,0.5465731349992162,0.48235925622633935,0.48715020959171235,0.48475473290902593,0.0383460190384475,0.004790953365372996,True,False,prospective_factorial,other,0.8820058997050148,0.6519174041297935
EXP-H306,TRF_HIC_CURRAB_UNPAIRED_REGION_B1_MEAN_V3,TRANSFORMER,currab_unpaired,JOINT,REGION,factorial external diagnosis,0.5476849215472185,0.5059657304080917,0.5268253259776551,0.5174448743278598,0.5133907433969003,0.51541780886238,0.0417191911391268,0.004054130930959521,True,False,prospective_factorial,other,0.5162241887905604,0.9292035398230089
EXP-H154,TRF_HIC_SCRATCH_REGION_C_MEAN_V3,TRANSFORMER,scratch,XREG,REGION,factorial external diagnosis,0.5763209406063879,0.471761993314013,0.5240414669602005,0.46065864092038006,0.4739375678168402,0.4672981043686102,0.1045589472923749,0.013278926896460153,True,False,prospective_factorial,other,0.4631268436578171,0.23893805309734514
EXP-H275,TRF_HIC_ESM2_FULL_C_MEAN_V3,TRANSFORMER,esm2,XREG,FULL,factorial external diagnosis,0.5248799115404671,0.5120388530684106,0.5184593823044388,0.48987733450053655,0.45903538597954646,0.4744563602400415,0.0128410584720565,0.030841948520990092,True,False,prospective_factorial,other,0.3834808259587021,0.3746312684365782
EXP-H164,TRF_HIC_ABLINGUA_BASE_B1_MEAN_V3,TRANSFORMER,ablingua,JOINT,BASE,factorial external diagnosis,0.5095191630139763,0.5613821397475254,0.5354506513807509,0.4668946175280911,0.518834601037296,0.49286460928269354,0.0518629767335491,0.05193998350920487,True,False,prospective_factorial,other,0.6991150442477876,0.7935103244837758
EXP-H210,TRF_HIC_ABLANG2_PAIRED_REGION_B2_MEAN_V3,TRANSFORMER,ablang2_paired,REG-SEP,REGION,factorial external diagnosis,0.5482051206989054,0.5378597686202438,0.5430324446595746,0.4818629626992307,0.4647707748413085,0.47331686877026974,0.0103453520786616,0.01709218785792216,True,False,prospective_factorial,other,0.8407079646017699,0.3392330383480826
EXP-H311,TRF_HIC_CURRAB_UNPAIRED_FULL_B2_MEAN_V3,TRANSFORMER,currab_unpaired,REG-SEP,FULL,factorial external diagnosis,0.5473508145367658,0.5319918381019875,0.5396713263193766,0.4867868697554976,0.49897350801067586,0.4928801888830867,0.0153589764347783,0.01218663825517824,True,False,prospective_factorial,other,0.7905604719764012,0.7964601769911505
EXP-H148,TRF_HIC_SCRATCH_BASE_B2_MEAN_V3,TRANSFORMER,scratch,REG-SEP,BASE,factorial external diagnosis,0.5339103322441195,0.5205150749300732,0.5272127035870964,0.48529552525649833,0.49397859446207665,0.48963705985928746,0.0133952573140463,0.00868306920557832,True,False,prospective_factorial,other,0.5339233038348082,0.7492625368731564
EXP-H226,TRF_HIC_ABLANG2_UNPAIRED_REGION_B1_MEAN_V3,TRANSFORMER,ablang2_unpaired,JOINT,REGION,factorial external diagnosis,0.5309602096934377,0.4987537739129714,0.5148569918032045,0.4647435335700896,0.4854670242497951,0.4751052789099423,0.0322064357804663,0.020723490679705525,True,False,prospective_factorial,other,0.32448377581120946,0.3893805309734513
EXP-H218,TRF_HIC_ABLANG2_PAIRED_REGION_D_MEAN_V3,TRANSFORMER,ablang2_paired,FUSE,REGION,factorial external diagnosis,0.5405588778743038,0.5386158394519194,0.5395873586631116,0.4895284359778889,0.4667411025247456,0.47813476925131715,0.0019430384223844,0.02278733345314332,True,False,prospective_factorial,other,0.7876106194690266,0.4631268436578171
EXP-H327,TRF_HIC_CURRAB_PAIRED_FULL_B1_MEAN_V3,TRANSFORMER,currab_paired,JOINT,FULL,factorial external diagnosis,0.548428591457414,0.5237123151237582,0.536070453290586,0.4683441180947386,0.47083162566761927,0.46958787188117884,0.0247162763336558,0.0024875075728806872,True,False,prospective_factorial,other,0.7286135693215339,0.2713864306784661
EXP-H224,TRF_HIC_ABLANG2_UNPAIRED_BASE_B1_MEAN_V3,TRANSFORMER,ablang2_unpaired,JOINT,BASE,factorial external diagnosis,0.5483967508857632,0.5399838250713584,0.5441902879785608,0.4871429196581428,0.4920331591382438,0.48958803939819334,0.0084129258144047,0.004890239480100977,True,False,prospective_factorial,other,0.8584070796460177,0.7433628318584071
EXP-H257,TRF_HIC_ESM1B_IMGT_D_MEAN_V3,TRANSFORMER,esm1b,FUSE,IMGT,factorial external diagnosis,0.5550608107013466,0.5078180912159107,0.5314394509586287,0.4966266488911194,0.45745918754295095,0.4770429182170351,0.0472427194854359,0.03916746134816845,True,False,prospective_factorial,other,0.6017699115044248,0.41887905604719766
EXP-H262,TRF_HIC_ESM2_REGION_A_MEAN_V3,TRANSFORMER,esm2,SEP,REGION,factorial external diagnosis,0.4993597003324532,0.5214865460807895,0.5104231232066214,0.47744298317991674,0.47140186931468836,0.47442242624730246,0.0221268457483362,0.006041113865228376,True,False,prospective_factorial,other,0.26548672566371684,0.37168141592920356
EXP-H291,TRF_HIC_ESMC600M_FULL_B2_MEAN_V3,TRANSFORMER,esmc600m,REG-SEP,FULL,factorial external diagnosis,0.5420359967549642,0.5227494102289647,0.5323927034919644,0.4924493428924937,0.47723389726803617,0.4848416200802649,0.0192865865259994,0.015215445624457535,True,False,prospective_factorial,other,0.6194690265486725,0.6548672566371682
EXP-H144,TRF_HIC_SCRATCH_BASE_B1_MEAN_V3,TRANSFORMER,scratch,JOINT,BASE,factorial external diagnosis,0.5491591367368345,0.5013933200600706,0.5252762283984526,0.5051337247306918,0.5193078206380207,0.5122207726843563,0.0477658166767638,0.014174095907328876,True,False,prospective_factorial,other,0.4837758112094395,0.9233038348082596
EXP-H160,TRF_HIC_ABLINGUA_BASE_A_MEAN_V3,TRANSFORMER,ablingua,SEP,BASE,factorial external diagnosis,0.5256333567301432,0.5495447415010428,0.537589049115593,0.47872441515510467,0.5058456557474017,0.49228503545125324,0.0239113847708996,0.027121240592297036,True,False,prospective_factorial,other,0.7522123893805309,0.7876106194690266
EXP-H204,TRF_HIC_ABLANG2_PAIRED_BASE_B1_MEAN_V3,TRANSFORMER,ablang2_paired,JOINT,BASE,factorial external diagnosis,0.5282233790173942,0.5277525332886496,0.5279879561530219,0.46833145979893076,0.4756084037121431,0.4719699317555369,0.0004708457287446,0.007276943913212319,True,False,prospective_factorial,other,0.5398230088495575,0.30973451327433627
EXP-H323,TRF_HIC_CURRAB_PAIRED_FULL_A_MEAN_V3,TRANSFORMER,currab_paired,SEP,FULL,factorial external diagnosis,0.5663520055229281,0.53385310311965,0.550102554321289,0.4706387767085322,0.4713231455485025,0.47098096112851734,0.0324989024032781,0.0006843688399703063,True,False,prospective_factorial,other,0.9292035398230089,0.2949852507374631
EXP-H182,TRF_HIC_ABLANG1_REGION_A_MEAN_V3,TRANSFORMER,ablang1,SEP,REGION,factorial external diagnosis,0.5456880620320639,0.5552951014954366,0.5504915817637502,0.46846878767602246,0.47295650727071875,0.4707126474733706,0.0096070394633727,0.004487719594696293,True,False,prospective_factorial,other,0.9321533923303835,0.2920353982300885
EXP-H307,TRF_HIC_CURRAB_UNPAIRED_FULL_B1_MEAN_V3,TRANSFORMER,currab_unpaired,JOINT,FULL,factorial external diagnosis,0.5923233552626622,0.522762368661386,0.5575428619620242,0.4691772994995116,0.5007591147717134,0.48496820713561256,0.0695609866012761,0.03158181527220183,True,False,prospective_factorial,other,0.9587020648967551,0.6578171091445427
EXP-H334,TRF_HIC_CURRAB_PAIRED_REGION_C_MEAN_V3,TRANSFORMER,currab_paired,XREG,REGION,factorial external diagnosis,0.5438456480709124,0.5335753472410603,0.5387104976559863,0.46405522890444156,0.47554766742094046,0.46980144816269104,0.0102703008298521,0.011492438516498893,True,False,prospective_factorial,other,0.775811209439528,0.2743362831858407
EXP-H156,TRF_HIC_SCRATCH_BASE_D_MEAN_V3,TRANSFORMER,scratch,FUSE,BASE,factorial external diagnosis,0.5757596296145592,0.4863085025740258,0.5310340660942925,0.47254214505796094,0.5010072104371623,0.48677467774756156,0.0894511270405333,0.028465065379201404,True,False,prospective_factorial,other,0.5958702064896755,0.6932153392330384
EXP-H301,TRF_HIC_CURRAB_UNPAIRED_IMGT_A_MEAN_V3,TRANSFORMER,currab_unpaired,SEP,IMGT,factorial external diagnosis,0.556360760818293,0.5466309862019103,0.5514958735101017,0.49580859911883307,0.49160481704900283,0.493706708083918,0.0097297746163826,0.004203782069830242,True,False,prospective_factorial,other,0.9380530973451328,0.8141592920353983
EXP-H248,TRF_HIC_ESM1B_BASE_B2_MEAN_V3,TRANSFORMER,esm1b,REG-SEP,BASE,factorial external diagnosis,0.5399277111100561,0.4885663720590096,0.5142470415845328,0.4634102864206571,0.46364048051245427,0.46352538346655575,0.0513613390510464,0.00023019409179714234,True,False,prospective_factorial,other,0.31563421828908556,0.18289085545722714
EXP-H153,TRF_HIC_SCRATCH_IMGT_C_MEAN_V3,TRANSFORMER,scratch,XREG,IMGT,factorial external diagnosis,0.5036775986942243,0.5167349243635013,0.5102062615288628,0.4970771373230736,0.4980803680419922,0.4975787526825329,0.0130573256692769,0.0010032307189185574,True,False,prospective_factorial,other,0.25958702064896755,0.8672566371681416
EXP-H259,TRF_HIC_ESM1B_FULL_D_MEAN_V3,TRANSFORMER,esm1b,FUSE,FULL,factorial external diagnosis,0.541543768423575,0.5461270392618062,0.5438354038426906,0.4964337888176059,0.46473995905746635,0.4805868739375362,0.0045832708382311,0.03169382976013957,True,False,prospective_factorial,other,0.8525073746312685,0.5339233038348082
EXP-H304,TRF_HIC_CURRAB_UNPAIRED_BASE_B1_MEAN_V3,TRANSFORMER,currab_unpaired,JOINT,BASE,factorial external diagnosis,0.5496708508244266,0.5198900680541992,0.5347804594393128,0.43042399173312723,0.4965914347142347,0.46350771322368095,0.0297807827702273,0.0661674429811075,True,False,prospective_factorial,other,0.6784660766961652,0.17994100294985252
EXP-H315,TRF_HIC_CURRAB_UNPAIRED_FULL_C_MEAN_V3,TRANSFORMER,currab_unpaired,XREG,FULL,factorial external diagnosis,0.5530913112310716,0.5228054311304916,0.5379483711807815,0.474568384712125,0.4827912059831032,0.4786797953476141,0.0302858801005799,0.008222821270978231,True,False,prospective_factorial,other,0.7610619469026548,0.4749262536873156
EXP-H322,TRF_HIC_CURRAB_PAIRED_REGION_A_MEAN_V3,TRANSFORMER,currab_paired,SEP,REGION,factorial external diagnosis,0.5480642481203434,0.5196139820240162,0.5338391150721797,0.48692620472849146,0.48590043969801927,0.48641332221325534,0.0284502660963271,0.0010257650304721921,True,False,prospective_factorial,other,0.6519174041297935,0.6873156342182891
EXP-H217,TRF_HIC_ABLANG2_PAIRED_IMGT_D_MEAN_V3,TRANSFORMER,ablang2_paired,FUSE,IMGT,factorial external diagnosis,0.5677414945437584,0.5497729316993997,0.558757213121579,0.4701813748206621,0.4758586147920582,0.4730199948063602,0.0179685628443587,0.005677239971396131,True,False,prospective_factorial,other,0.967551622418879,0.3303834808259587
EXP-H213,TRF_HIC_ABLANG2_PAIRED_IMGT_C_MEAN_V3,TRANSFORMER,ablang2_paired,XREG,IMGT,factorial external diagnosis,0.5539875890472788,0.541515788372652,0.5477516887099654,0.500043884842484,0.4897521816300756,0.4948980332362798,0.0124718006746268,0.010291703212408354,True,False,prospective_factorial,other,0.8997050147492626,0.8289085545722714
